cmd,created_at,fit_points_id,fitness,hit_count,points_id,source
bag ( LR ( C = 0.5 ) ; final_estimator = RF ),2026-02-16T15:00:19,"(127912384304240, 127912421852912)","(0.4285714285714286,)",0,"(127912384300688, 127912384303760)",gui
"bag ( RF ( n_estimators = 1 , max_depth = 2 ) )",2026-02-16T15:00:19,"(127912384304240, 127912421852912)","(0.3883928571428571,)",1,"(127912384300688, 127912384303760)",gui
"ada ( DT ( max_depth = 1 , min_samples_split = 5 ) )",2026-02-16T15:00:19,"(127912384304240, 127912421852912)","(0.4107142857142857,)",0,"(127912384300688, 127912384303760)",gui
"bag ( GB ( n_estimators = 3 , learning_rate = 0.5 ) ; final_estimator = GB )",2026-02-16T15:00:19,"(127912384304240, 127912421852912)","(0.3839285714285714,)",0,"(127912384300688, 127912384303760)",gui
"stack ( DT ( max_depth = 50 , criterion = entropy , min_samples_split = 0.1 ) )",2026-02-16T15:00:19,"(127912384304240, 127912421852912)","(0.4419642857142857,)",0,"(127912384300688, 127912384303760)",gui
bag ( XGB ( n_estimators = 2 ) ; voting = soft ),2026-02-16T15:00:20,"(127912384304240, 127912421852912)","(0.375,)",1,"(127912384300688, 127912384303760)",gui
stack ( XGB ( max_depth = 200 ) ; n_estimators = 100 ),2026-02-16T15:00:20,"(127912384304240, 127912421852912)","(0.4464285714285714,)",0,"(127912384300688, 127912384303760)",gui
"stack ( RF ( n_estimators = 10 ) , GB ( learning_rate = 50 ) )",2026-02-16T15:00:21,"(127912384304240, 127912421852912)","(0.4866071428571429,)",0,"(127912384300688, 127912384303760)",gui
ada ( RF ( n_estimators = 2 ) ; voting = hard ),2026-02-16T15:00:21,"(127912384304240, 127912421852912)","(0.3794642857142857,)",0,"(127912384300688, 127912384303760)",gui
"vote ( XGB ( n_estimators = 50 , max_depth = 10 ) ; n_estimators = 50 )",2026-02-16T15:00:21,"(127912384304240, 127912421852912)","(0.4196428571428571,)",0,"(127912384300688, 127912384303760)",gui
ada ( XGB ( max_depth = 5 ) ),2026-02-16T15:00:22,"(127912384304240, 127912421852912)","(0.40625,)",0,"(127912384300688, 127912384303760)",gui
"ada ( LR ( C = 1.0 , max_iter = 2 ) ; n_estimators = 1 )",2026-02-16T15:00:22,"(127912384304240, 127912421852912)","(0.3794642857142857,)",1,"(127912384300688, 127912384303760)",gui
"ada ( DT ( max_depth = 3 , criterion = entropy , min_samples_split = 0.5 ) )",2026-02-16T15:00:22,"(127912384304240, 127912421852912)","(0.3928571428571429,)",1,"(127912384300688, 127912384303760)",gui
bag ( KNN ( n_neighbors = 1 ) ; n_estimators = 5 ),2026-02-16T15:00:22,"(127912384304240, 127912421852912)","(0.4642857142857143,)",0,"(127912384300688, 127912384303760)",gui
vote ( LR ( C = 1.0 ) ; voting = hard ),2026-02-16T15:00:22,"(127912384304240, 127912421852912)","(0.4196428571428571,)",0,"(127912384300688, 127912384303760)",gui
vote ( GB ( n_estimators = 5 ) ; voting = hard ),2026-02-16T15:00:22,"(127912384304240, 127912421852912)","(0.3839285714285714,)",2,"(127912384300688, 127912384303760)",gui
vote ( LR ( penalty = l2 ) ; voting = hard ),2026-02-16T15:00:22,"(127912384304240, 127912421852912)","(0.4196428571428571,)",0,"(127912384300688, 127912384303760)",gui
"bag ( RF ( n_estimators = 50 , max_depth = 3 ) )",2026-02-16T15:00:22,"(127912384304240, 127912421852912)","(0.3616071428571429,)",3,"(127912384300688, 127912384303760)",gui
stack ( KNN ( n_neighbors = 3 ) ; n_estimators = 10 ),2026-02-16T15:00:22,"(127912384304240, 127912421852912)","(0.4508928571428571,)",0,"(127912384300688, 127912384303760)",gui
"vote ( NB ( var_smoothing = 1e-9 ) , XGB ( n_estimators = 5 ) ; voting = hard )",2026-02-16T15:00:22,"(127912384304240, 127912421852912)","(0.3883928571428571,)",0,"(127912384300688, 127912384303760)",gui
"stack ( GB ( n_estimators = 1 ) , XGB ( n_estimators = 2 ) , LR ( C = 200 , max_iter = 10 ) , KNN ( n_neighbors = 10 ) , XGB ( max_depth = 200 ) )",2026-02-16T15:00:23,"(127912384304240, 127912421852912)","(0.4330357142857143,)",0,"(127912384300688, 127912384303760)",gui
"vote ( RF ( n_estimators = 3 , max_depth = 10 ) )",2026-02-16T15:00:23,"(127912384304240, 127912421852912)","(0.4241071428571429,)",0,"(127912384300688, 127912384303760)",gui
vote ( LR ( C = 1.0 ) ; voting = soft ),2026-02-16T15:00:23,"(127912384304240, 127912421852912)","(0.4196428571428571,)",0,"(127912384300688, 127912384303760)",gui
"ada ( XGB ( n_estimators = 2 , max_depth = 2 ) ; n_estimators = 1 )",2026-02-16T15:00:23,"(127912384304240, 127912421852912)","(0.40625,)",0,"(127912384300688, 127912384303760)",gui
"stack ( SVM ( C = 0.5 , kernel = poly ) )",2026-02-16T15:00:24,"(127912384304240, 127912421852912)","(0.4553571428571429,)",0,"(127912384300688, 127912384303760)",gui
vote ( GB ( n_estimators = 50 ) ; final_estimator = NB ),2026-02-16T15:00:24,"(127912384304240, 127912421852912)","(0.3928571428571429,)",1,"(127912384300688, 127912384303760)",gui
"ada ( LR ( C = 100 , max_iter = 100 ) ; n_estimators = 50 )",2026-02-16T15:00:24,"(127912384304240, 127912421852912)","(0.4196428571428571,)",0,"(127912384300688, 127912384303760)",gui
"vote ( DT ( max_depth = 1 , min_samples_leaf = 0.2 ) ; final_estimator = DT )",2026-02-16T15:00:24,"(127912384304240, 127912421852912)","(0.3794642857142857,)",0,"(127912384300688, 127912384303760)",gui
"ada ( RF ( n_estimators = 100 , max_depth = 3 ) )",2026-02-16T15:00:27,"(127912384304240, 127912421852912)","(0.3839285714285714,)",0,"(127912384300688, 127912384303760)",gui
bag ( KNN ( n_neighbors = 200 ) ; n_estimators = 5 ),2026-02-16T15:00:27,"(127912384304240, 127912421852912)","(0.4196428571428571,)",0,"(127912384300688, 127912384303760)",gui
"vote ( RF ( n_estimators = 100 , max_depth = 2 ) )",2026-02-16T15:00:27,"(127912384304240, 127912421852912)","(0.3705357142857143,)",1,"(127912384300688, 127912384303760)",gui
ada ( LR ( C = 100 ) ),2026-02-16T15:00:27,"(127912384304240, 127912421852912)","(0.4196428571428571,)",1,"(127912384300688, 127912384303760)",gui
"stack ( NB ( var_smoothing = 1e-6 ) , KNN ( n_neighbors = 3 ) , LR ( C = 50 , max_iter = 50 ) , LR ( C = 10 , max_iter = 100 ) )",2026-02-16T15:00:27,"(127912384304240, 127912421852912)","(0.4151785714285714,)",0,"(127912384300688, 127912384303760)",gui
vote ( LR ( C = 10 ) ; voting = hard ),2026-02-16T15:00:27,"(127912384304240, 127912421852912)","(0.4196428571428571,)",0,"(127912384300688, 127912384303760)",gui
bag ( DT ( max_depth = 2 ) ; final_estimator = GB ),2026-02-16T15:00:27,"(127912384304240, 127912421852912)","(0.375,)",1,"(127912384300688, 127912384303760)",gui
ada ( RF ( max_depth = 100 ) ; voting = soft ),2026-02-16T15:00:27,"(127912384304240, 127912421852912)","(0.4285714285714286,)",0,"(127912384300688, 127912384303760)",gui
"vote ( DT ( max_depth = 100 , criterion = gini , min_samples_split = 0.1 ) ; final_estimator = DT )",2026-02-16T15:00:27,"(127912384304240, 127912421852912)","(0.3973214285714286,)",0,"(127912384300688, 127912384303760)",gui
"ada ( DT ( max_depth = 50 , criterion = gini , min_samples_split = 50 ) )",2026-02-16T15:00:28,"(127912384304240, 127912421852912)","(0.4330357142857143,)",0,"(127912384300688, 127912384303760)",gui
bag ( GB ( learning_rate = 0.1 ) ; n_estimators = 3 ),2026-02-16T15:00:28,"(127912384304240, 127912421852912)","(0.4017857142857143,)",2,"(127912384300688, 127912384303760)",gui
stack ( XGB ( n_estimators = 3 ) ),2026-02-16T15:00:28,"(127912384304240, 127912421852912)","(0.3839285714285714,)",4,"(127912384300688, 127912384303760)",gui
"ada ( XGB ( n_estimators = 5 , max_depth = 200 ) ; voting = hard )",2026-02-16T15:00:28,"(127912384304240, 127912421852912)","(0.40625,)",0,"(127912384300688, 127912384303760)",gui
stack ( XGB ( max_depth = 3 ) ),2026-02-16T15:00:28,"(127912384304240, 127912421852912)","(0.4196428571428571,)",2,"(127912384300688, 127912384303760)",gui
"bag ( RF ( n_estimators = 3 , max_depth = 10 ) ; final_estimator = NB )",2026-02-16T15:00:28,"(127912384304240, 127912421852912)","(0.40625,)",1,"(127912384300688, 127912384303760)",gui
ada ( NB ( var_smoothing = 1e-9 ) ; n_estimators = 3 ),2026-02-16T15:00:28,"(127912384304240, 127912421852912)","(0.3839285714285714,)",0,"(127912384300688, 127912384303760)",gui
"stack ( GB ( n_estimators = 5 ) , NB ( var_smoothing = 1e-8 ) , RF ( n_estimators = 200 , max_depth = 50 ) ; voting = soft )",2026-02-16T15:00:30,"(127912384304240, 127912421852912)","(0.4330357142857143,)",0,"(127912384300688, 127912384303760)",gui
vote ( SVM ( C = 200 ) ; final_estimator = XGB ),2026-02-16T15:00:30,"(127912384304240, 127912421852912)","(0.4553571428571429,)",0,"(127912384300688, 127912384303760)",gui
vote ( GB ( learning_rate = 100 ) ; voting = soft ),2026-02-16T15:00:30,"(127912384304240, 127912421852912)","(0.5803571428571428,)",0,"(127912384300688, 127912384303760)",gui
vote ( KNN ( n_neighbors = 50 ) ; final_estimator = LR ),2026-02-16T15:00:30,"(127912384304240, 127912421852912)","(0.4464285714285714,)",0,"(127912384300688, 127912384303760)",gui
"vote ( XGB ( n_estimators = 3 ) , KNN ( n_neighbors = 1 ) ; final_estimator = XGB )",2026-02-16T15:00:30,"(127912384304240, 127912421852912)","(0.3616071428571429,)",0,"(127912384300688, 127912384303760)",gui
ada ( LR ( C = 10 ) ; voting = hard ),2026-02-16T15:00:30,"(127912384304240, 127912421852912)","(0.4196428571428571,)",0,"(127912384300688, 127912384303760)",gui
stack ( GB ( n_estimators = 5 ) ; voting = soft ),2026-02-16T15:00:30,"(127912384304240, 127912421852912)","(0.3839285714285714,)",0,"(127912384300688, 127912384303760)",gui
"stack ( SVM ( C = 0.1 , kernel = sigmoid ) , RF ( n_estimators = 100 , max_depth = 100 ) )",2026-02-16T15:00:31,"(127912384304240, 127912421852912)","(0.4419642857142857,)",0,"(127912384300688, 127912384303760)",gui
vote ( GB ( n_estimators = 3 ) ; final_estimator = LR ),2026-02-16T15:00:31,"(127912384304240, 127912421852912)","(0.3973214285714286,)",0,"(127912384300688, 127912384303760)",gui
vote ( NB ( var_smoothing = 1e-9 ) ; n_estimators = 200 ),2026-02-16T15:00:31,"(127912384304240, 127912421852912)","(0.3839285714285714,)",0,"(127912384300688, 127912384303760)",gui
"vote ( DT ( max_depth = 50 , criterion = entropy ) )",2026-02-16T15:00:31,"(127912384304240, 127912421852912)","(0.4107142857142857,)",0,"(127912384300688, 127912384303760)",gui
"stack ( DT ( criterion = log_loss ) , RF ( n_estimators = 10 , max_depth = 5 ) )",2026-02-16T15:00:31,"(127912384304240, 127912421852912)","(0.4151785714285714,)",0,"(127912384300688, 127912384303760)",gui
vote ( NB ( var_smoothing = 1e-8 ) ; final_estimator = RF ),2026-02-16T15:00:31,"(127912384304240, 127912421852912)","(0.3839285714285714,)",0,"(127912384300688, 127912384303760)",gui
vote ( GB ( learning_rate = 0.1 ) ),2026-02-16T15:00:31,"(127912384304240, 127912421852912)","(0.4017857142857143,)",0,"(127912384300688, 127912384303760)",gui
stack ( XGB ( max_depth = 10 ) ),2026-02-16T15:00:32,"(127912384304240, 127912421852912)","(0.4285714285714286,)",1,"(127912384300688, 127912384303760)",gui
"vote ( GB ( n_estimators = 5 ) , RF ( max_depth = 5 ) )",2026-02-16T15:00:32,"(127912384304240, 127912421852912)","(0.3616071428571429,)",0,"(127912384300688, 127912384303760)",gui
"vote ( DT ( max_depth = 3 , min_samples_split = 2 ) , LR ( C = 10 ) , LR ( C = 50 , max_iter = 50 ) , LR ( C = 10 , max_iter = 100 ) ; n_estimators = 200 )",2026-02-16T15:00:32,"(127912384304240, 127912421852912)","(0.4196428571428571,)",0,"(127912384300688, 127912384303760)",gui
"ada ( LR ( C = 0.5 , max_iter = 10 ) ; n_estimators = 2 )",2026-02-16T15:00:32,"(127912384304240, 127912421852912)","(0.3794642857142857,)",0,"(127912384300688, 127912384303760)",gui
"ada ( GB ( n_estimators = 10 , learning_rate = 200 ) ; voting = soft )",2026-02-16T15:00:33,"(127912384304240, 127912421852912)","(0.6071428571428572,)",0,"(127912384300688, 127912384303760)",gui
vote ( NB ( var_smoothing = 1e-7 ) ; final_estimator = XGB ),2026-02-16T15:00:33,"(127912384304240, 127912421852912)","(0.3839285714285714,)",0,"(127912384300688, 127912384303760)",gui
ada ( GB ( n_estimators = 1 ) ; n_estimators = 10 ),2026-02-16T15:00:33,"(127912384304240, 127912421852912)","(0.3928571428571429,)",0,"(127912384300688, 127912384303760)",gui
"vote ( NB ( var_smoothing = 1e-9 ) , XGB ( n_estimators = 5 ) ; voting = soft )",2026-02-16T15:00:33,"(127912384304240, 127912421852912)","(0.4017857142857143,)",0,"(127912384300688, 127912384303760)",gui
ada ( LR ( C = 0.5 ) ),2026-02-16T15:00:33,"(127912384304240, 127912421852912)","(0.4151785714285714,)",0,"(127912384300688, 127912384303760)",gui
vote ( RF ( max_depth = 5 ) ; voting = hard ),2026-02-16T15:00:33,"(127912384304240, 127912421852912)","(0.3616071428571429,)",0,"(127912384300688, 127912384303760)",gui
"bag ( RF ( n_estimators = 10 , max_depth = 5 ) )",2026-02-16T15:00:33,"(127912384304240, 127912421852912)","(0.3526785714285714,)",0,"(127912384300688, 127912384303760)",gui
ada ( GB ( n_estimators = 10 ) ; final_estimator = RF ),2026-02-16T15:00:34,"(127912384304240, 127912421852912)","(0.4107142857142857,)",0,"(127912384300688, 127912384303760)",gui
vote ( SVM ( kernel = rbf ) ),2026-02-16T15:00:34,"(127912384304240, 127912421852912)","(0.4821428571428571,)",0,"(127912384300688, 127912384303760)",gui
"bag ( XGB ( n_estimators = 1 , max_depth = 100 ) ; n_estimators = 10 )",2026-02-16T15:00:34,"(127912384304240, 127912421852912)","(0.3973214285714286,)",0,"(127912384300688, 127912384303760)",gui
"stack ( LR ( C = 50 ) , NB ( var_smoothing = 1e-9 ) ; final_estimator = NB )",2026-02-16T15:00:34,"(127912384304240, 127912421852912)","(0.4285714285714286,)",0,"(127912384300688, 127912384303760)",gui
stack ( RF ( max_depth = 3 ) ),2026-02-16T15:00:34,"(127912384304240, 127912421852912)","(0.3794642857142857,)",0,"(127912384300688, 127912384303760)",gui
"ada ( DT ( max_depth = 50 , criterion = gini , min_samples_split = 0.1 ) )",2026-02-16T15:00:34,"(127912384304240, 127912421852912)","(0.4464285714285714,)",0,"(127912384300688, 127912384303760)",gui
"stack ( GB ( n_estimators = 50 ) , GB ( n_estimators = 50 , learning_rate = 10 ) )",2026-02-16T15:00:35,"(127912384304240, 127912421852912)","(0.4017857142857143,)",0,"(127912384300688, 127912384303760)",gui
ada ( DT ( max_depth = 2 ) ; voting = hard ),2026-02-16T15:00:35,"(127912384304240, 127912421852912)","(0.4285714285714286,)",0,"(127912384300688, 127912384303760)",gui
ada ( RF ( n_estimators = 1 ) ; voting = soft ),2026-02-16T15:00:35,"(127912384304240, 127912421852912)","(0.4241071428571429,)",0,"(127912384300688, 127912384303760)",gui
"vote ( DT ( max_depth = 200 , criterion = gini ) ; n_estimators = 50 )",2026-02-16T15:00:35,"(127912384304240, 127912421852912)","(0.4419642857142857,)",0,"(127912384300688, 127912384303760)",gui
vote ( KNN ( n_neighbors = 10 ) ; voting = soft ),2026-02-16T15:00:35,"(127912384304240, 127912421852912)","(0.4464285714285714,)",0,"(127912384300688, 127912384303760)",gui
bag ( DT ( max_depth = 2 ) ; voting = hard ),2026-02-16T15:00:35,"(127912384304240, 127912421852912)","(0.375,)",2,"(127912384300688, 127912384303760)",gui
"ada ( RF ( n_estimators = 1 , max_depth = 5 ) ; final_estimator = SVM )",2026-02-16T15:00:35,"(127912384304240, 127912421852912)","(0.4375,)",0,"(127912384300688, 127912384303760)",gui
"bag ( SVM ( C = 50 , kernel = sigmoid ) ; voting = soft )",2026-02-16T15:00:35,"(127912384304240, 127912421852912)","(0.4732142857142857,)",0,"(127912384300688, 127912384303760)",gui
vote ( XGB ( max_depth = 1 ) ; n_estimators = 1 ),2026-02-16T15:00:35,"(127912384304240, 127912421852912)","(0.4151785714285714,)",0,"(127912384300688, 127912384303760)",gui
vote ( NB ( var_smoothing = 1e-8 ) ; n_estimators = 5 ),2026-02-16T15:00:35,"(127912384304240, 127912421852912)","(0.3839285714285714,)",0,"(127912384300688, 127912384303760)",gui
"vote ( GB ( n_estimators = 5 ) , RF ( n_estimators = 5 , max_depth = 50 ) )",2026-02-16T15:00:35,"(127912384304240, 127912421852912)","(0.4107142857142857,)",0,"(127912384300688, 127912384303760)",gui
"stack ( DT ( max_depth = 3 , min_samples_split = 50 ) , XGB ( max_depth = 3 ) )",2026-02-16T15:00:36,"(127912384304240, 127912421852912)","(0.3928571428571429,)",0,"(127912384300688, 127912384303760)",gui
"vote ( SVM ( C = 1.0 , kernel = rbf ) )",2026-02-16T15:00:36,"(127912384304240, 127912421852912)","(0.4821428571428571,)",0,"(127912384300688, 127912384303760)",gui
vote ( RF ( max_depth = 50 ) ; n_estimators = 50 ),2026-02-16T15:00:36,"(127912384304240, 127912421852912)","(0.4419642857142857,)",0,"(127912384300688, 127912384303760)",gui
bag ( LR ( C = 10 ) ; final_estimator = NB ),2026-02-16T15:00:36,"(127912384304240, 127912421852912)","(0.4241071428571429,)",1,"(127912384300688, 127912384303760)",gui
"bag ( RF ( n_estimators = 50 , max_depth = 3 ) ; final_estimator = GB )",2026-02-16T15:00:36,"(127912384304240, 127912421852912)","(0.3616071428571429,)",1,"(127912384300688, 127912384303760)",gui
"vote ( XGB ( n_estimators = 1 , max_depth = 3 ) ; final_estimator = SVM )",2026-02-16T15:00:36,"(127912384304240, 127912421852912)","(0.3839285714285714,)",0,"(127912384300688, 127912384303760)",gui
"stack ( KNN ( n_neighbors = 50 ) , RF ( n_estimators = 100 , max_depth = 1 ) )",2026-02-16T15:00:37,"(127912384304240, 127912421852912)","(0.4285714285714286,)",0,"(127912384300688, 127912384303760)",gui
"stack ( RF ( n_estimators = 100 , max_depth = 200 ) , XGB ( max_depth = 3 ) )",2026-02-16T15:00:37,"(127912384304240, 127912421852912)","(0.4375,)",0,"(127912384300688, 127912384303760)",gui
"stack ( RF ( n_estimators = 3 , max_depth = 10 ) )",2026-02-16T15:00:37,"(127912384304240, 127912421852912)","(0.4375,)",0,"(127912384300688, 127912384303760)",gui
"stack ( XGB ( n_estimators = 50 , max_depth = 3 ) )",2026-02-16T15:00:38,"(127912384304240, 127912421852912)","(0.3973214285714286,)",1,"(127912384300688, 127912384303760)",gui
bag ( DT ( criterion = log_loss ) ; final_estimator = DT ),2026-02-16T15:00:38,"(127912384304240, 127912421852912)","(0.4598214285714286,)",0,"(127912384300688, 127912384303760)",gui
stack ( XGB ( n_estimators = 5 ) ),2026-02-16T15:00:38,"(127912384304240, 127912421852912)","(0.4017857142857143,)",0,"(127912384300688, 127912384303760)",gui
"vote ( KNN ( n_neighbors = 50 ) , SVM ( kernel = rbf ) ; voting = hard )",2026-02-16T15:00:38,"(127912384304240, 127912421852912)","(0.4285714285714286,)",0,"(127912384300688, 127912384303760)",gui
ada ( NB ( var_smoothing = 1e-7 ) ; final_estimator = XGB ),2026-02-16T15:00:38,"(127912384304240, 127912421852912)","(0.5669642857142857,)",0,"(127912384300688, 127912384303760)",gui
ada ( NB ( var_smoothing = 1e-6 ) ; n_estimators = 50 ),2026-02-16T15:00:38,"(127912384304240, 127912421852912)","(0.5223214285714286,)",0,"(127912384300688, 127912384303760)",gui
